ï»¿Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link,Category
,Toko Sepatu,Toko Sepatu Remitha,"WF99+WQW, Unnamed Road, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81373056665.0,,,0.9198665,1.244.694.477,https://maps.google.com/?cid=0x0:0xb624963f1663973e,,supermarket
,Minimarket,Indomaret Tompaso Baru Satu,"WFFC+RGF, Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,211500580.0,,,0.924572,1.244.713.086,https://maps.google.com/?cid=0x0:0x5f763af84cf5a6f0,,supermarket
,Toko Swalayan,"Kios TOMBAK""""","jaga 5, Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara 95358","Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan",SULAWESI UTARA,95358.0,Indonesia,85757335138.0,,,0.9253398,1.244.709.056,https://maps.google.com/?cid=0x0:0xe5fee159e8760582,,supermarket
,Toko Swalayan,KIOS AYAM TOMPASOBARU,"WFC9+6PP, Jl. Siswa, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,89679067799.0,,,0.9205795,1.244.693.366,https://maps.google.com/?cid=0x0:0x85560a184cf5daee,,supermarket
,Toko bahan makanan,FROZEN FOOD TOMPASOBARU,"WFFC+29C, Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9225569,1.244.708.934,https://maps.google.com/?cid=0x0:0x53fe4e18e792c007,,supermarket
,Pasar tradisional,Pasar central Tompaso baru,"WF99+XVG, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.919931,124.469.716,https://maps.google.com/?cid=0x0:0x96e949a1ffc1d20f,,supermarket
,Toko bahan makanan,Kios Oma Yen,"WFC8+HR2, Pinaesaan, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9212241,124.466.926,https://maps.google.com/?cid=0x0:0x29072fecb4b98586,,supermarket
,Toko,Toko Ester,"WF99+GWG, Jl. Amurang - Kotamobagu, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9188077,1.244.698.142,https://maps.google.com/?cid=0x0:0x3cdf9171dc3b6e0f,,supermarket
,Toko Swalayan,Sondakh turang,"WFFC+444, Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9227819,124.470.289,https://maps.google.com/?cid=0x0:0xfedd5ee7c21c0850,,supermarket
,Toko bahan makanan,KIOS Rudy Kaware,"WF52+9Q, Raraatean, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.908397,124.451.967,https://maps.google.com/?cid=0x0:0x12443c95a20a7faa,,supermarket
,Toko bahan makanan,Kios Geby,"VFXF+P39, Jl. Amurang - Kotamobagu, Tumani, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.8992783,1.244.727.351,https://maps.google.com/?cid=0x0:0x404b77b66709d6d7,,supermarket
,Toko bahan makanan,Greity Feiby,"WFQ9+XVQ, Torout, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9399669,1.244.697.283,https://maps.google.com/?cid=0x0:0xc0612995494e5de,,supermarket
,Komplek perumahan,Alfamart Tumani,"Jl. Trans Sulawesi Utara, Tumani, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara 95691","Tumani, Kec. Maesaan, Kabupaten Minahasa Selatan",SULAWESI UTARA,95691.0,Indonesia,1500959.0,,,0.9035442,124.472.235,https://maps.google.com/?cid=0x0:0xf5913f261f6b7ce,,supermarket
,Pertanian,Rumah Kel. Lioso-Tampang,"WF96+3RJ, Sion, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9179598,1.244.617.688,https://maps.google.com/?cid=0x0:0xc3c7cebb81f7c6f0,,supermarket
,supermarket,Tumpaan,"Tumpaan, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.238.996,1.246.175,https://maps.google.com/?cid=0x0:0xa5bfed7e82c26c62,,supermarket
,Minimarket,"Alfamart, Tumpaan","Jl. Trans Sulawesi, Tumpaan Satu, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara 95352","Tumpaan Satu, Kec. Tumpaan, Kabupaten Minahasa Selatan",SULAWESI UTARA,95352.0,Indonesia,1500959.0,,,12.397.869,1.246.143.033,https://maps.google.com/?cid=0x0:0xc7f283af107b71fd,,supermarket
,Pusat Perbelanjaan,Indomaret Tumpaan,"6JR7+XQJ, Tumpaan Baru, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,1500580.0,,,1.242.468,1.246.143.938,https://maps.google.com/?cid=0x0:0xc1335ea5e04b04e4,,supermarket
,Minimarket,Alfamidi Tumpaan,"6JR7+VPP, Jl. Trans Sulawesi, Tumpaan Satu, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.422.034,1.246.143.379,https://maps.google.com/?cid=0x0:0xd61c98ee9c797267,,supermarket
,Minimarket,Indomaret Matani Satu,"7J36+XPP, Matani Satu, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.549.637,1.246.118.381,https://maps.google.com/?cid=0x0:0xc8bba905b0614522,,supermarket
,supermarket,Kec. Tumpaan,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.240.458,124.614.157,https://maps.google.com/?cid=0x0:0xa0e1e47c9e0fd41f,,supermarket
,,Toko IRVON,"6JR7+FQ2, Tumpaan Baru, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.411.456,1.246.143.952,https://maps.google.com/?cid=0x0:0xa285b9a8c075d06f,,supermarket
,Toko umum,Paman's,"6JP7+RWP, Tumpaan, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85332422229.0,,,12.370.823,1.246.148.197,https://maps.google.com/?cid=0x0:0x1793718a5855a0e3,,supermarket
,Toko bahan makanan,Toko Rachel Penesen,"Jl. Trans Sulawesi, Munte, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara 95352","Munte, Kec. Tumpaan, Kabupaten Minahasa Selatan",SULAWESI UTARA,95352.0,Indonesia,85298258558.0,,,13.228.287,1.246.672.772,https://maps.google.com/?cid=0x0:0xbceb152b1cb9329f,,supermarket
,Toko bahan makanan,Toko Angin Timur,"Tumpaan Satu, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82190338399.0,,,12.408.273,1.246.142.707,https://maps.google.com/?cid=0x0:0xb01e99a5ba6adc5d,,supermarket
,Toko bahan makanan,Marchel rantung,"7J46+9FJ, Matani, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.560.309,1.246.111.174,https://maps.google.com/?cid=0x0:0x986a1d626eb6d2be,,supermarket
,Pemasok Produk Makanan,Kripik Bakunya Rame-Rame,"Jaga V, Tumpaan Dua, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara 95352","Tumpaan Dua, Kec. Tumpaan, Kabupaten Minahasa Selatan",SULAWESI UTARA,95352.0,Indonesia,85761370347.0,,,12.326.177,1.246.173.683,https://maps.google.com/?cid=0x0:0xe76e7f71fa4f5c71,,supermarket
,Toko bahan makanan,Compas ¹,"8M78+WH4, Jl. Trans Sulawesi, Munte, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82212129912.0,,,13.147.689,124.666.463,https://maps.google.com/?cid=0x0:0x27b0574fd7406893,,supermarket
,Pusat Perbelanjaan,RVlove Shop,"Jaga 1, Jl. Jacob Rantung, Tumpaan Dua, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara 95352","Jl. Jacob Rantung, Tumpaan Dua, Kec. Tumpaan, Kabupaten Minahasa Selatan",SULAWESI UTARA,95352.0,Indonesia,81340300316.0,,,12.357.334,124.613.019,https://maps.google.com/?cid=0x0:0xbf3d62a31c9efb70,,supermarket
,,Toko Jenny (BEDLIEM),"6JM8+GJ7, Tumpaan, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.337.895,1.246.165.393,https://maps.google.com/?cid=0x0:0xc0e6d1a7a966ec6a,,supermarket
,Minimarket,RELITA JAYA,"Pinamorongan, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara 95953","Kec. Tareran, Kabupaten Minahasa Selatan",SULAWESI UTARA,95953.0,Indonesia,85337165884.0,,,12.472.031,1.246.628.421,https://maps.google.com/?cid=0x0:0xfb4b39a523801924,,supermarket
,Minimarket,KIOS ATHENA CELL,"Lelema, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85656643425.0,,,12.800.873,1.246.387.698,https://maps.google.com/?cid=0x0:0x939cc926588f4e9b,,supermarket
,Indonesia,BAKSO IKAN TUNA TUMPAAN BARU,"Tumpaan Baru, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81245306199.0,,,12.475.309,1.246.190.263,https://maps.google.com/?cid=0x0:0xe80a3204ad0d6acd,,supermarket
,Grosir,Jill Store,"8M5W+78Q, Tangkunei, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.082.231,1.246.958.549,https://maps.google.com/?cid=0x0:0xc54d130e8c15e33f,,supermarket
,Komplek perumahan,Rumah Es Tumpaan,"6JP7+QHR, Tumpaan Dua, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.369.931,1.246.138.953,https://maps.google.com/?cid=0x0:0x719b6baafb280596,,supermarket
,Minimarket,Alfamart Lopana Satu,"Jl. Trans Sulawesi Satu, Lopana, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara 95693","Lopana, Kec. Amurang Tim., Kabupaten Minahasa Selatan",SULAWESI UTARA,95693.0,Indonesia,1500959.0,,,1.216.743,1.246.021.334,https://maps.google.com/?cid=0x0:0x464e931c8c7db6ad,,supermarket
,Toko umum,Toko Sofire (sermy-odi) - Grosir  Eceran,"Suluun Dua, Sulta, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.813.809,1.246.958.831,https://maps.google.com/?cid=0x0:0x84c68abaa4cd0990,,supermarket
