Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link;;
toko bangunan;Toko Bahan Bangunan;Tb. Radin Barat;Jl. Ir. Sutami No.18, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;271641778;;;-755.947;110.848.374;https://maps.google.com/?cid=0x0:0x8bd0e54146b6408d
toko bangunan;Toko Bahan Bangunan;Toko Besi  Bahan Bangunan Wibowo;Jalan Kartika RT03/RW20, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;81393071333;;;-75.496.058;1.108.668.624;https://maps.google.com/?cid=0x0:0xae9e786b958189f7
toko bangunan;Toko Bahan Bangunan;Pak Kapung;Jalan Gulon No.21, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;271669088;;;-75.491.493;1.108.627.806;https://maps.google.com/?cid=0x0:0x691ad5dd983e588b
toko bangunan;Toko;Toko Bangunan Sumber Berkat (TB. Sumber Berkat);Jl. Surya I No.26a, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;85351207772;;;-75.539.802;110.854.497;https://maps.google.com/?cid=0x0:0xd0b0f4bb5e8ac419
toko bangunan;Toko Bahan Bangunan;BINTANG JAYA;Jl. Ir. Juanda No.198, Sewu, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Sewu, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;2712932293;;;-75.707.021;1.108.451.624;https://maps.google.com/?cid=0x0:0xd4c2fa60f161b8d
toko bangunan;Pasar bahan bangunan;Rojo House Solution;Jl. Kepatihan No.6B, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;81218862978;;/url?q>>u003dhttps://rojohousesolution.com/>>u0026opi>>u003d79508299>>u0026sa>>u003dU>>u0026ved>>u003d0ahUKEwiW8d2Yz-GLAxWtTWwGHVouBdcQ61gIFigS>>u0026usg>>u003dAOvVaw3kgWYZIm3sEAAdUr4g6mMQ;-75.653.199;1.108.324.209;https://maps.google.com/?cid=0x0:0x99a89dbed42fc95f
toko bangunan;Toko Bahan Bangunan;Toko Bangunan Estella;Jl. Ir. Juanda No.244, Pucangsawit, Kec. Jebres, Kota Surakarta, Jawa Tengah 57125;Pucangsawit, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57125;Indonesia;81904542626;;;-75.698.114;1.108.505.992;https://maps.google.com/?cid=0x0:0xc59e680ceb33f0f
toko bangunan;Toko Bahan Bangunan;TB. Putra Sinar;CRMQ+CH6, Jl. Drs. Yap Tjwan Bing, Jagalan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128;Jl. Drs. Yap Tjwan Bing, Jagalan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57128;Indonesia;271648136;;;-75.664.717;1.108.388.754;https://maps.google.com/?cid=0x0:0x757388399392af9f
toko bangunan;Toko Bahan Bangunan;UD Wahyu;Jl. Ki Hajar Dewantara No.16, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;271641422;;;-7.556.946;110.850.791;https://maps.google.com/?cid=0x0:0xa57e4da729245a97
toko bangunan;Toko Bahan Bangunan;TB Hasil Jadi;Jl. Brigjend Katamso No.71, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57128;Indonesia;271853856;;;-75.529.728;1.108.396.689;https://maps.google.com/?cid=0x0:0xbfae97ebe2e0ab9a
toko bangunan;Pasar bahan bangunan;Tb. Anugerah solo;Jl. A.R Hakim No.8, Tegalharjo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Tegalharjo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;8122636688;;/url?q>>u003dhttps://www.instagram.com/p/CYTD6raPc7d/%3Futm_medium%3Dcopy_link>>u0026opi>>u003d79508299>>u0026sa>>u003dU>>u0026ved>>u003d0ahUKEwjxl4Caz-GLAxV3wTgGHehrANYQ61gIFigS>>u0026usg>>u003dAOvVaw1rqEuaJO21tsmPnCqRGlUy;-75.619.061;1.108.353.862;https://maps.google.com/?cid=0x0:0x83a84057e509a467
toko bangunan;Toko Bahan Bangunan;Toko Bangunan dan listrik KARYA TELADAN;Jl. Guruh No.38, Ngasinan, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Ngasinan, Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;;;;-75.606.744;1.108.509.444;https://maps.google.com/?cid=0x0:0x378efdc4ff05967a
toko bangunan;Toko Bahan Bangunan;Panoramart Mojosongo;Jl. Brigjend Katamso No.123, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;82325412166;;/url?q>>u003dhttps://tbpanorama.com/>>u0026opi>>u003d79508299>>u0026sa>>u003dU>>u0026ved>>u003d0ahUKEwi43LSaz-GLAxW6SGwGHUT5AUgQ61gIFigS>>u0026usg>>u003dAOvVaw0bPpW23Q6fOSW4GFoKkgG6;-75.483.668;110.840.841;https://maps.google.com/?cid=0x0:0x3dd9c0ed0367101a
toko bangunan;Toko Bahan Bangunan;Tb. Rajawali;Jl. RE. Martadinata No.206, Gandekan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57121;Gandekan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57121;Indonesia;2717060166;;;-75.704.656;1.108.379.947;https://maps.google.com/?cid=0x0:0x23c97234f8583f9c
toko bangunan;Toko Tembikar;Astina;Jl. Suryopranoto No.42, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;85643232330;;;-75.666.201;1.108.315.431;https://maps.google.com/?cid=0x0:0xceaac3528ec8ba45
toko bangunan;Toko Bahan Bangunan;Toko Bangunan LRJ Sorogenen;Pesan Antar, Jl. Kali Sindang Jl. Sorogenen, RT.03/RW.02, Jagalan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57162;Jl. Kali Sindang Jl. Sorogenen, RT.03/RW.02, Jagalan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57162;Indonesia;271630433;;;-7.566.383;1.108.391.262;https://maps.google.com/?cid=0x0:0xf0050cc2b54e0980
toko bangunan;Toko Bahan Bangunan;Surya Buana. CV;JL Ir Sutami, No. 82-B, Pucangsawit, Jebres, 57125, Jebres, Solo, Kota Surakarta, Jawa Tengah 57731;Pucangsawit, Jebres,;JAWA TENGAH;57125;Indonesia;271638325;;;-75.611.289;1.108.494.476;https://maps.google.com/?cid=0x0:0xfff572390a71f95a
toko bangunan;Toko Bahan Bangunan;Toko Bangunan Lotus;Jalan Sumbing Raya, Mertoudan RT 6/ RW 9 , Mojosongo, Jebres, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mertoudan RT 6/ RW 9 , Mojosongo, Jebres, Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;81329543373;;;-7.546.781;110.850.492;https://maps.google.com/?cid=0x0:0xd12b22612f4518e8
toko bangunan;toko bangunan;Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah;Kota Surakarta, Jawa Tengah;JAWA TENGAH;;Indonesia;;;;-75.589.565;1.108.523.117;https://maps.google.com/?cid=0x0:0x1c00c5eb5b53ca60
toko bangunan;Toko Bahan Bangunan;Toko Warung Pelem;Jl. Ir. Juanda No.23, Purwodiningratan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57121;Purwodiningratan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57121;Indonesia;271654568;;;-7.566.628;110.834.277;https://maps.google.com/?cid=0x0:0xaa36e8c858a2aa03
toko bangunan;Pemasok Bahan Bangunan;Bintang Terang;Jl. Sutan Syahrir No.35, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271652797;;;-75.659.846;1.108.316.509;https://maps.google.com/?cid=0x0:0x3dcdd71d5d953e28
toko bangunan;Toko Bahan Bangunan;Panoramart Mojosongo;Jl. Brigjend Katamso No.123, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;82325412166;;/url?q>>u003dhttps://tbpanorama.com/>>u0026opi>>u003d79508299>>u0026sa>>u003dU>>u0026ved>>u003d0ahUKEwi728qtz-GLAxWK1jgGHe0jH48Q61gIFigS>>u0026usg>>u003dAOvVaw0-cbubVH8-UXc6ZmEHBfbV;-75.483.668;110.840.841;https://maps.google.com/?cid=0x0:0x3dd9c0ed0367101a
toko bangunan;Toko Bahan Bangunan;TB Rio Jaya;FR5V+253, Jl. Brigjend Katamso, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Jl. Brigjend Katamso, Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;271854212;;;-75.424.841;1.108.429.256;https://maps.google.com/?cid=0x0:0xcef6ee879e28d7e7
toko bangunan;Toko Bahan Bangunan;TB. Bagelen.;Jl. Mayor Achmadi, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;88221011086;;;-7.535.712;1.108.470.176;https://maps.google.com/?cid=0x0:0x6a8b5ded4531e8b
toko bangunan;Toko Bahan Bangunan;TB. Makmur MJ 9;Jl. Brigjend Katamso Jl. Debegan No.183, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;271851101;;;-75.434.399;1.108.418.617;https://maps.google.com/?cid=0x0:0xeb343c4ba6e0a9f6
toko bangunan;Toko Bahan Bangunan;AGUNG BANGKIT;Jl. Mayor Achmadi No.235 33, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;271805070;;;-75.408.078;1.108.447.951;https://maps.google.com/?cid=0x0:0x53d776ac397d650a
toko bangunan;Toko Bahan Bangunan;TB Hasil Jadi;Jl. Brigjend Katamso No.71, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57128;Indonesia;271853856;;;-75.529.728;1.108.396.689;https://maps.google.com/?cid=0x0:0xbfae97ebe2e0ab9a
toko bangunan;Toko Bahan Bangunan;TB. PASTI JAYA;Jl. Jaya Wijaya, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;82234863662;;;-75.378.737;1.108.429.862;https://maps.google.com/?cid=0x0:0x78bc18fe6c895cb2
toko bangunan;Toko Bahan Bangunan;Toko Besi Pak Karno;Jl. Jaya Wijaya No.126, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;271853593;;;-75.355.949;1.108.378.127;https://maps.google.com/?cid=0x0:0x8477e43b30fc6ac9
toko bangunan;Toko Bahan Bangunan;Sinar Jaya / Pak Rejo dikromo;Jl. Jaya Wijaya No.1, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;85647554449;;;-7.535.472;11.083.719;https://maps.google.com/?cid=0x0:0x29d886251ed66d01
toko bangunan;Toko Bahan Bangunan;TOKO BESI  KACA JADI MULYO;Jl. Sumpah Pemuda No.147, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;271856735;;;-75.436.719;1.108.402.145;https://maps.google.com/?cid=0x0:0xb1c953dc84a3b830
toko bangunan;Toko Bahan Bangunan;Toko Bangunan Lotus;Jalan Sumbing Raya, Mertoudan RT 6/ RW 9 , Mojosongo, Jebres, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mertoudan RT 6/ RW 9 , Mojosongo, Jebres, Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;81329543373;;;-7.546.781;110.850.492;https://maps.google.com/?cid=0x0:0xd12b22612f4518e8
toko bangunan;Toko Bahan Bangunan;"Toko Besi Wasis Jaya""""";Jl. Letjen Sutoyo No.156 b, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;271854366;;;-75.378.619;1.108.369.083;https://maps.google.com/?cid=0x0:0x3556061d08371f2b
toko bangunan;Toko Bahan Bangunan;TB. DAMAR WULAN;Jl. Brigjend Katamso No.129B, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;271853445;;;-75.479.194;1.108.409.921;https://maps.google.com/?cid=0x0:0x871f66fdb63260cd
toko bangunan;Toko Bahan Bangunan;TB.Putra Kr.Tosan;Jl. Jaya Wijaya No.175, Balong, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Balong, Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;2718500588;;;-75.343.286;1.108.348.294;https://maps.google.com/?cid=0x0:0x3a53c97c11649bf6
toko bangunan;Toko Bahan Bangunan;TB Sami Rejo;Jl. Sumpah Pemuda No.214, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57136;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57136;Indonesia;271852739;;;-7.543.415;11.084.134;https://maps.google.com/?cid=0x0:0x8252c78a711b104
toko bangunan;Toko Bahan Bangunan;Pak Reso/ Tarmin Gendut;Jl. Jaya Wijaya No.27, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;271855249;;;-75.355.955;1.108.378.702;https://maps.google.com/?cid=0x0:0x5ce5a2ff995c9f3d
toko bangunan;Pemasok Bahan Bangunan;TB. Bantaran Makmur;Jalan Kedung Tungkul No.03, RT.03/RW.07, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;RT.03/RW.07, Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;271857672;;;-7.547.062;110.853.647;https://maps.google.com/?cid=0x0:0xed142770cfd1bcaf
toko bangunan;Toko Bahan Bangunan;TB. Wiji;Jl. Kartika, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;271635645;;;-75.519.279;11.086.347;https://maps.google.com/?cid=0x0:0xe1fbf2fa87eda4fb
toko bangunan;Toko Bahan Bangunan;TB. Pak So;FR7P+JXG, Jl. Letjen Sutoyo, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Jl. Letjen Sutoyo, Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;;;;-75.359.411;1.108.374.457;https://maps.google.com/?cid=0x0:0xda48c311683bf23
toko bangunan;toko bangunan;Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah;Kota Surakarta, Jawa Tengah;JAWA TENGAH;;Indonesia;;;;-75.439.139;1.108.463.512;https://maps.google.com/?cid=0x0:0x1c00c5eb5b53ca70
toko bangunan;toko bangunan;Bleduk Merah;FV34+X3V, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;;;;-75.450.438;1.108.551.618;https://maps.google.com/?cid=0x0:0x3eb627e474ce833f
toko bangunan;Pasar bahan bangunan;Berkah Mulia Material;Jl. Agung Timur No.2, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127;Mojosongo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57127;Indonesia;88980165932;;;-75.501.816;1.108.476.359;https://maps.google.com/?cid=0x0:0xf80b29eb32920a18
toko bangunan;Pasar bahan bangunan;Rojo House Solution;Jl. Kepatihan No.6B, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;81218862978;;;-75.653.199;1.108.324.209;https://maps.google.com/?cid=0x0:0x99a89dbed42fc95f
toko bangunan;Toko Bahan Bangunan;TB. Putra Sinar;CRMQ+CH6, Jl. Drs. Yap Tjwan Bing, Jagalan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128;Jl. Drs. Yap Tjwan Bing, Jagalan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57128;Indonesia;271648136;;;-75.664.717;1.108.388.754;https://maps.google.com/?cid=0x0:0x757388399392af9f
toko bangunan;Toko Tembikar;Astina;Jl. Suryopranoto No.42, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;85643232330;;;-75.666.201;1.108.315.431;https://maps.google.com/?cid=0x0:0xceaac3528ec8ba45
toko bangunan;Toko Bahan Bangunan;Toko Sadar;Jl. Suryopranoto No.38, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271654069;;;-75.667.887;1.108.314.333;https://maps.google.com/?cid=0x0:0x2aebd53358cb7993
toko bangunan;Toko Bahan Bangunan;Toko Besi Pasar Gede Solo;Jl. Suryopranoto No.27, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271633192;;;-75.685.553;1.108.309.787;https://maps.google.com/?cid=0x0:0x5a1f40d2939fe8f0
toko bangunan;Toko Bahan Bangunan;Toko Bangunan LRJ Sorogenen;Pesan Antar, Jl. Kali Sindang Jl. Sorogenen, RT.03/RW.02, Jagalan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57162;Jl. Kali Sindang Jl. Sorogenen, RT.03/RW.02, Jagalan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57162;Indonesia;271630433;;;-7.566.383;1.108.391.262;https://maps.google.com/?cid=0x0:0xf0050cc2b54e0980
toko bangunan;Pemasok Bahan Bangunan;Bintang Terang;Jl. Sutan Syahrir No.35, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271652797;;;-75.659.846;1.108.316.509;https://maps.google.com/?cid=0x0:0x3dcdd71d5d953e28
toko bangunan;Toko Bahan Bangunan;TB. Pojok;Jl. Suryo No.117, Jagalan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128;Jagalan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57128;Indonesia;271669351;;;-7.565.499;110.843.236;https://maps.google.com/?cid=0x0:0xd2d65473cde8d9b5
toko bangunan;Toko Bahan Bangunan;Toko Warung Pelem;Jl. Ir. Juanda No.23, Purwodiningratan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57121;Purwodiningratan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57121;Indonesia;271654568;;;-7.566.628;110.834.277;https://maps.google.com/?cid=0x0:0xaa36e8c858a2aa03
toko bangunan;Toko Bahan Bangunan;Toko Bangunan Pojokan;CRHR+GQQ, Jl. Gotong Royong, Sewu, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Jl. Gotong Royong, Sewu, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;83136492485;;;-75.711.631;1.108.419.978;https://maps.google.com/?cid=0x0:0x966493516abb0fdf
toko bangunan;Toko;Toko Bangunan Sumber Berkat (TB. Sumber Berkat);Jl. Surya I No.26a, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;85351207772;;;-75.539.802;110.854.497;https://maps.google.com/?cid=0x0:0xd0b0f4bb5e8ac419
toko bangunan;Toko Bahan Bangunan;Toko Besi Ramayana;Jl. Ir. Juanda No.48, Purwodiningratan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128;Purwodiningratan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57128;Indonesia;271654571;;;-75.672.096;1.108.353.309;https://maps.google.com/?cid=0x0:0x3ae0df5c59ebb43c
toko bangunan;Toko Bahan Bangunan;TB. Wiji;Jl. Kartika, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;271635645;;;-75.519.279;11.086.347;https://maps.google.com/?cid=0x0:0xe1fbf2fa87eda4fb
toko bangunan;Toko Bahan Bangunan;Toko Besi dan Cat Ledoksari;Jl. Jend. Urip Sumoharjo No.207, Tegalharjo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Tegalharjo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271635120;;;-75.614.576;110.836.175;https://maps.google.com/?cid=0x0:0xdb9f30be4e7072dd
toko bangunan;Pasar bahan bangunan;Tb. Anugerah solo;Jl. A.R Hakim No.8, Tegalharjo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Tegalharjo, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;8122636688;;/url?q>>u003dhttps://www.instagram.com/p/CYTD6raPc7d/%3Futm_medium%3Dcopy_link>>u0026opi>>u003d79508299>>u0026sa>>u003dU>>u0026ved>>u003d0ahUKEwjChPDHz-GLAxXZzTgGHWgvCQ0Q61gIFigS>>u0026usg>>u003dAOvVaw1dVZHi3pY5zXovHE2PWXBP;-75.619.061;1.108.353.862;https://maps.google.com/?cid=0x0:0x83a84057e509a467
toko bangunan;Toko Bahan Bangunan;Toko Bangunan Estella;Jl. Ir. Juanda No.244, Pucangsawit, Kec. Jebres, Kota Surakarta, Jawa Tengah 57125;Pucangsawit, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57125;Indonesia;81904542626;;;-75.698.114;1.108.505.992;https://maps.google.com/?cid=0x0:0xc59e680ceb33f0f
toko bangunan;Toko;TB. Pantes;Jl. Suryopranoto No.63, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271653694;;;-75.670.862;110.831.181;https://maps.google.com/?cid=0x0:0x347ceb648c8d2e33
toko bangunan;Toko Bahan Bangunan;Toko Besi  Bahan Bangunan Wibowo;Jalan Kartika RT03/RW20, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;81393071333;;;-75.496.058;1.108.668.624;https://maps.google.com/?cid=0x0:0xae9e786b958189f7
toko bangunan;Toko Bahan Bangunan;TB. PANORAMA SOLO;Jl. Veteran No.100, Gajahan, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57156;Gajahan, Kec. Ps. Kliwon, Kota Surakarta;JAWA TENGAH;57156;Indonesia;271652345;;/url?q>>u003dhttp://www.tbpanorama.com/>>u0026opi>>u003d79508299>>u0026sa>>u003dU>>u0026ved>>u003d0ahUKEwjpoYrJz-GLAxVGzTgGHQUkAZYQ61gIFigS>>u0026usg>>u003dAOvVaw09UPgTmcVgvi1TAd-aVX1M;-75.825;1.108.225;https://maps.google.com/?cid=0x0:0x58640de750d919e1
toko bangunan;toko bangunan;Jawa Tengah 57128;Kec. Jebres, Kota Surakarta, Jawa Tengah;Kota Surakarta, Jawa Tengah;JAWA TENGAH;;Indonesia;;;;-75.628.556;1.108.381.555;https://maps.google.com/?cid=0x0:0x1c00c5eb5b53ca80
toko bangunan;Toko Bahan Bangunan;Tb. Rajawali;Jl. RE. Martadinata No.206, Gandekan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57121;Gandekan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57121;Indonesia;2717060166;;;-75.704.656;1.108.379.947;https://maps.google.com/?cid=0x0:0x23c97234f8583f9c
toko bangunan;Toko Bahan Bangunan;Tb. Makmur;Jl. Tentara Pelajar No.87, Tegal, Kuniran, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126;Tegal, Kuniran, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57126;Indonesia;271636797;;;-75.550.897;1.108.470.287;https://maps.google.com/?cid=0x0:0x744dc7a3c30b0fb6
toko bangunan;Toko Bahan Bangunan;"Toko Besi  Kaca Muncul""""";Jl. Brigjend Katamso No.35, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128;Jebres, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57128;Indonesia;;;;-75.569.852;1.108.378.922;https://maps.google.com/?cid=0x0:0xc9972cdfbdbf1770
toko bangunan;Pasar bahan bangunan;Rojo Express Pasar Gede;20B - 22, Jl. Suryopranoto Jl. Timur Ps. Gede No.20B, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Jl. Suryopranoto Jl. Timur Ps. Gede No.20B, Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;89678679954;;/url?q>>u003dhttps://rojohousesolution.com/>>u0026opi>>u003d79508299>>u0026sa>>u003dU>>u0026ved>>u003d0ahUKEwia2J_Kz-GLAxXScmwGHSAIFb8Q61gIFigS>>u0026usg>>u003dAOvVaw0jd47r6y-DNewYGCmUk9NP;-75.675.272;1.108.313.801;https://maps.google.com/?cid=0x0:0x1c6f40a1cd3c1d68
toko bangunan;Toko Bahan Bangunan;BINTANG JAYA;Jl. Ir. Juanda No.198, Sewu, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Sewu, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;2712932293;;;-75.707.021;1.108.451.624;https://maps.google.com/?cid=0x0:0xd4c2fa60f161b8d
