Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link;;
cafe;Pujasera;Z21 Cafe  hall;"JGV4+G72, Jl. Yos Sudarso, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98816";"Jl. Yos Sudarso, Oyehe, Distrik Nabire, Kabupaten Nabire";PAPUA;98816;Indonesia;082188338821;;;-33.563.162;1.355.055.692;https://maps.google.com/?cid=0x0:0x400e0e1fd14e5e03;;;
cafe;Toko Roti Grosir;BreadTake Bakery  Bete Cafe;"JGR3+FCP, Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;081247477704;;;-33.587.936;1.355.035.916;https://maps.google.com/?cid=0x0:0x408c27d90630af3c;;;
cafe;Kedai Kopi;Sinilagi - Food and Coffee;"Ruko Puri Kencana. Jalan Puri Kencana Blok K7/3U, RT.11/RW.7, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610";"RT.11/RW.7, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat";PAPUA;11610;Indonesia;;;;-61.907.131;1.067.477.643;https://maps.google.com/?cid=0x0:0x542750392acff889;;;
cafe;Kedai Kopi;Cillo Coffee;"Jl. Tipar Raya No.47B, Mekarsari, Kec. Cimanggis, Kota Depok, Jawa Barat 16452";"Mekarsari, Kec. Cimanggis, Kota Depok";PAPUA;16452;Indonesia;;;;-6.371.922;1.068.698.352;https://maps.google.com/?cid=0x0:0x2fcb5d0cf99d38b3;;;
cafe;Kafe;Warkop Siraru;"Sukamahi, Kec. Cikarang Pusat, Kabupaten Bekasi, Jawa Barat 17530";"Kec. Cikarang Pusat, Kabupaten Bekasi";PAPUA;17530;Indonesia;085691757268;;;-63.626.641;1.071.815.033;https://maps.google.com/?cid=0x0:0xde0e64422e202e34;;;
cafe;Mesin Sangrai Kopi;Alenia Papua Coffee  Kitchen;"Jl. Kemang Raya No.66 B 8, RT.8/RW.2, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730";"RT.8/RW.2, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan";PAPUA;12730;Indonesia;02171790141;;;-62.638.119;1.068.158.777;https://maps.google.com/?cid=0x0:0xe49807fcfab68b48;;;
cafe;Restoran;Sidji Coffee  Eatery;"Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;081313771112;;;-33.592.007;135.502.942;https://maps.google.com/?cid=0x0:0x33094953933124b4;;;
cafe;cafe;DUASISI CAFE;"Jl. Frans Kaisepo, Nabarua, Nabire Papua Tengah, Tengah, Kabupaten Nabire, Papua 98817";"Nabarua, Nabire Papua Tengah, Tengah, Kabupaten Nabire";PAPUA;98817;Indonesia;082324014942;;;-33.482.323;1.355.123.239;https://maps.google.com/?cid=0x0:0x4cc5309c3494bd68;;;
cafe;Kedai Kopi;Binsyo Coffee;"Jl Raya Kotaraja No.93, Wai Mhorock, Kec. Abepura, Kota Jayapura, Papua 99351";"Wai Mhorock, Kec. Abepura, Kota Jayapura";PAPUA;99351;Indonesia;085251667890;;;-26.054.242;1.406.718.344;https://maps.google.com/?cid=0x0:0x4ce0f038ffa9d59e;;;
cafe;Restoran;Angkringan 25 Serasa;"10, Jl. Pos Pengumben Lama No.39E, RT.8/RW.3, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630";"Jl. Pos Pengumben Lama No.39E, RT.8/RW.3, Srengseng, Kec. Kembangan, Kota Jakarta Barat";PAPUA;11630;Indonesia;082113688176;;;-62.178.104;1.067.625.137;https://maps.google.com/?cid=0x0:0x4ecee0fc219baa1b;;;
cafe;cafe;SERASA Coffeetaria;"Jl. Cibulan Raya No.17A 5, RT.5/RW.6, Petogogan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12170";"RT.5/RW.6, Petogogan, Kec. Kby. Baru, Kota Jakarta Selatan";PAPUA;12170;Indonesia;087717181717;;;-62.407.486;1.068.086.586;https://maps.google.com/?cid=0x0:0xcf53c4d016e42c56;;;
cafe;Kafe;Morning Order Cafe;"Jl. Medan Dalam, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;082124994443;;;-33.704.742;135.508.298;https://maps.google.com/?cid=0x0:0xb2c4f9f923368a8c;;;
cafe;Kedai Kopi;Sandiwara Kopi;"Jl. R.E. Martadinata No.8, Nabarua, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Nabarua, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;081343094816;;;-33.473.331;1.355.195.268;https://maps.google.com/?cid=0x0:0xa0df256ae95b5b32;;;
cafe;Ayam;Iyaimude Food;"Jl. Merdeka, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Karang Mulia, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;082399757582;;;-33.677.349;1.355.060.557;https://maps.google.com/?cid=0x0:0x4c04a0674797e42b;;;
cafe;Restoran;Srasi Coffee  Eatery - Pasir Putih;"Marketing Gallery PIK 2 Pasir Putih, Jl. Yos Sudarso, Pasir Putih, Banten 15211";"Jl. Yos Sudarso, Pasir Putih";PAPUA;15211;Indonesia;08111981021;;;-60.805.219;1.067.209.994;https://maps.google.com/?cid=0x0:0x5c4d748b2946b1f8;;;
cafe;Restoran;Srasi Coffee  Eatery - Springs;"Jl. Springs Boulevard No.29, Cihuni, Kec. Pagedangan, Kabupaten Tangerang, Banten 15332";"Cihuni, Kec. Pagedangan, Kabupaten Tangerang";PAPUA;15332;Indonesia;08119003820;;;-6.273.876;1.066.362.144;https://maps.google.com/?cid=0x0:0x79ce0d0d1a3a41e4;;;
cafe;Kedai Kopi;Sinilagi - Food and Coffee;"Ruko Puri Kencana. Jalan Puri Kencana Blok K7/3U, RT.11/RW.7, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610";"RT.11/RW.7, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat";PAPUA;11610;Indonesia;;;;-61.907.131;1.067.477.643;https://maps.google.com/?cid=0x0:0x542750392acff889;;;
cafe;Kedai Kopi;SPOT Coffee;"Jl. Radin Inten II, RT.9/RW.15, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440";"RT.9/RW.15, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur";PAPUA;13440;Indonesia;081809572271;;;-62.413.666;106.921.242;https://maps.google.com/?cid=0x0:0xdb92ae982ca08d49;;;
cafe;Restoran;Srasi Coffee  Eatery Karawaci;"Jl Jendral Sudirman 1298, Bencongan, Kec Kelapa Dua, Kec. Karawaci, Banten 15810";"Bencongan, Kec Kelapa Dua, Kec. Karawaci";PAPUA;15810;Indonesia;08118303820;;;-62.276.683;1.066.051.654;https://maps.google.com/?cid=0x0:0x6b03ba1288b5c5f1;;;
cafe;Kedai Kopi;Kaizen Heritage 3.0 / Kaizen Matraman;"Jl. Matraman Raya, RT.2/RW.3, Palmeriam, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13310";"RT.2/RW.3, Palmeriam, Kec. Matraman, Kota Jakarta Timur";PAPUA;13310;Indonesia;085717003194;;;-62.011.023;1.068.559.888;https://maps.google.com/?cid=0x0:0xa43327b175fcee92;;;
cafe;Kafe;Chika Coffe;"Jl. Taman Makam Bahagia, Parigi, Kec. Pd. Aren, Kota Tangerang Selatan, Banten";"Kota Tangerang Selatan, Banten";PAPUA;;Indonesia;08561631223;;;-62.797.628;1.066.964.899;https://maps.google.com/?cid=0x0:0xd82de37b8be7556e;;;
cafe;Kafe;Modo Coffee House Raden Inten;"Jl. Radin Inten II ll No.3, RT.8/RW.15, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440";"RT.8/RW.15, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur";PAPUA;13440;Indonesia;08888556665;;;-622.121;1.069.237.574;https://maps.google.com/?cid=0x0:0xce385c805337877f;;;
cafe;Kafe;Komoke Kopi;"Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;;;;-33.712.012;1.355.085.193;https://maps.google.com/?cid=0x0:0x891a51e85eabaf6d;;;
cafe;Kafe;Cafe Aiman 88;"JGR3+PVM, Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;;;;-33.581.155;1.355.045.574;https://maps.google.com/?cid=0x0:0x56283c99b487797f;;;
cafe;Kafe;Kafein73;"Jalan Surojo Tanojo No.33, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98816";"Karang Mulia, Distrik Nabire, Kabupaten Nabire";PAPUA;98816;Indonesia;081332554266;;;-3.367.565;1.355.124.908;https://maps.google.com/?cid=0x0:0x55feff2e62087516;;;
cafe;Kafe;Morning Order Cafe;"Jl. Medan Dalam, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;082124994443;;;-33.704.742;135.508.298;https://maps.google.com/?cid=0x0:0xb2c4f9f923368a8c;;;
cafe;Restoran;Janji Koe;"Girimulyo, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;081332330303;;;-33.789.333;1.355.109.474;https://maps.google.com/?cid=0x0:0xb9ffc6ced4eabab6;;;
cafe;Kedai Kopi;INI KOPI NABIRE;"JFJQ+X6W, Jl. Christina Martha Tiahau, Morgo, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Jl. Christina Martha Tiahau, Morgo, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;082238232225;;;-3.367.503;1.354.880.634;https://maps.google.com/?cid=0x0:0xbc921739302b5ce1;;;
cafe;Restoran;Warung Makan Sry Rezeki.sp1.;"RPGJ+C4, Biha, Makimi, Kabupaten Nabire, Papua 98861";"Biha, Makimi, Kabupaten Nabire";PAPUA;98861;Indonesia;082197665517;;;-31.737.608;1.357.303.045;https://maps.google.com/?cid=0x0:0xfed659088ffcfc0f;;;
cafe;Kedai Kopi;Enauto Coffee Papua;"Jl. Sudirman, Bukit Meriam, Samping Jl. PDAM No.70F, Karang Mulia, Nabire Regency, Papua 98815";"Bukit Meriam, Samping Jl. PDAM No.70F, Karang Mulia, Nabire Regency";PAPUA;98815;Indonesia;082187015600;;;-33.732.958;1.355.020.802;https://maps.google.com/?cid=0x0:0x9e65249c3b29dc0e;;;
cafe;Toko Roti Grosir;BreadTake Bakery  Bete Cafe;"JGR3+FCP, Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;081247477704;;;-33.587.936;1.355.035.916;https://maps.google.com/?cid=0x0:0x408c27d90630af3c;;;
cafe;Kafe;Cafe Tentang Kopi (EDC/QRIS BRI);"MG3C+55H, Nabarua, Distrik Nabire, Kabupaten Nabire, Papua 98816";"Nabarua, Distrik Nabire, Kabupaten Nabire";PAPUA;98816;Indonesia;;;;-33.470.776;1.355.204.914;https://maps.google.com/?cid=0x0:0xdcc5634c93c95185;;;
cafe;Kedai Kopi;Kedai Pelangi;"JGP5+7CM, Jl. Surojo Tanojo, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Jl. Surojo Tanojo, Karang Mulia, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;;;;-3.364.286;1.355.085.537;https://maps.google.com/?cid=0x0:0x1f9d2f24c879d47a;;;
cafe;Kedai Kopi;H-MART CAFE  RESTO;"JGC6+VPP, Jl. Ampera, Kali Harapan, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Jl. Ampera, Kali Harapan, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;;;;-33.777.968;1.355.118.217;https://maps.google.com/?cid=0x0:0xe6be691a967134b4;;;
cafe;cafe;DUASISI CAFE;"Jl. Frans Kaisepo, Nabarua, Nabire Papua Tengah, Tengah, Kabupaten Nabire, Papua 98817";"Nabarua, Nabire Papua Tengah, Tengah, Kabupaten Nabire";PAPUA;98817;Indonesia;082324014942;;;-33.482.323;1.355.123.239;https://maps.google.com/?cid=0x0:0x4cc5309c3494bd68;;;
cafe;Kafe;Kamusio Makmur Abadi;"Jl. Ds Jl. Yan Mamoribo, Siriwini, Distrik Nabire, Kabupaten Nabire, Papua 98820";"Siriwini, Distrik Nabire, Kabupaten Nabire";PAPUA;98820;Indonesia;085244333338;;;-33.360.074;1.355.238.244;https://maps.google.com/?cid=0x0:0x724150ba86b31e13;;;
cafe;cafe;KOPI KAMARI;"JG75+H5Q, Girimulyo, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;;;;-33.860.646;1.355.076.376;https://maps.google.com/?cid=0x0:0x7473be217678d317;;;
cafe;Kedai Kopi;ekypenkafe;"JFJM+H4F, Jl. Firdaus, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818";"Jl. Firdaus, Kalibobo, Distrik Nabire, Kabupaten Nabire";PAPUA;98818;Indonesia;081247857091;;;-33.685.695;1.354.827.956;https://maps.google.com/?cid=0x0:0xdfe44b3ec9ae0b88;;;
cafe;cafe;Makimi;"Makimi, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;;;;-315.235;1.358.754.564;https://maps.google.com/?cid=0x0:0x9f4dafb967618208;;;
cafe;Restoran;RM. Suramadu;"RPJV+FWR, Jl. Lagari, Legari Jaya, Makimi, Kabupaten Nabire, Papua 98861";"Jl. Lagari, Legari Jaya, Makimi, Kabupaten Nabire";PAPUA;98861;Indonesia;;;;-316.876;135.744.774;https://maps.google.com/?cid=0x0:0x7dcad415325ccd86;;;
cafe;Sesuai untuk keluarga;WARUNG MAKAN KHARISMA;"RQJ3+CFP, Jl. Lagari, Legari Jaya, Makimi, Kabupaten Nabire, Papua 98861";"Jl. Lagari, Legari Jaya, Makimi, Kabupaten Nabire";PAPUA;98861;Indonesia;085244164628;;;-31.689.138;1.357.537.011;https://maps.google.com/?cid=0x0:0x2f30194ad40167ec;;;
cafe;Restoran;NASI KUNING MBAK SUKARTI;"RPFJ+WXV, Biha, Makimi, Kabupaten Nabire, Papua 98861";"Biha, Makimi, Kabupaten Nabire";PAPUA;98861;Indonesia;082248856458;;;-31.751.312;1.357.324.296;https://maps.google.com/?cid=0x0:0x7c6efaf68f2e4bae;;;
cafe;Restoran;Warung Makan Bagoes;"RQJ2+F7F, Legari Jaya, Makimi, Kabupaten Nabire, Papua 98861";"Legari Jaya, Makimi, Kabupaten Nabire";PAPUA;98861;Indonesia;;;;-31.687.384;1.357.508.663;https://maps.google.com/?cid=0x0:0x2db95e0a9e29245a;;;
cafe;Restoran;Sidji Coffee  Eatery;"Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;081313771112;;;-33.592.007;135.502.942;https://maps.google.com/?cid=0x0:0x33094953933124b4;;;
cafe;Pujasera;Z21 Cafe  hall;"JGV4+G72, Jl. Yos Sudarso, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98816";"Jl. Yos Sudarso, Oyehe, Distrik Nabire, Kabupaten Nabire";PAPUA;98816;Indonesia;082188338821;;;-33.563.162;1.355.055.692;https://maps.google.com/?cid=0x0:0x400e0e1fd14e5e03;;;
cafe;Kafe;Maoke Coffee House;"Jl. Delima sp2, Timika Jaya, Mimika Baru, Mimika Regency, Papua 99963";"Timika Jaya, Mimika Baru, Mimika Regency";PAPUA;99963;Indonesia;08114914480;;;-45.169.242;1.368.468.622;https://maps.google.com/?cid=0x0:0x7261e73da0cb2350;;;
cafe;Kedai Kopi;Maiku Cafe;"Jl. Melawai 6 No.19, RT.3/RW.1, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160";"RT.3/RW.1, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan";PAPUA;12160;Indonesia;081119924399;;;-62.443.224;1.067.994.022;https://maps.google.com/?cid=0x0:0x633c1d801e824d44;;;
cafe;Kedai Kopi;Kopi Maki;"Jl. Angsana 1 No.RT.3 Blok B No.20, RT.10/RW.4, Pejaten Timur, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510";"RT.10/RW.4, Pejaten Timur, Ps. Minggu, Kota Jakarta Selatan";PAPUA;12510;Indonesia;;;;-62.722.879;1.068.480.472;https://maps.google.com/?cid=0x0:0x7df1ef16246e281a;;;
cafe;Kafe;MIKIKUPI Home Coffee;"Jl. Kp. Melayu Barat Jl. Kp. Melayu Barat 3 No.10 11, RT.10/RW.6, Bukit Duri, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12840";"RT.10/RW.6, Bukit Duri, Kec. Tebet, Kota Jakarta Selatan";PAPUA;12840;Indonesia;081380184718;;;-62.239.459;10.685.734;https://maps.google.com/?cid=0x0:0xa5815316f99cf84;;;
cafe;Kafe;MAKI's Cafe;"MM4R+M32, Jl. Raya Puspitek, Buaran, Kec. Serpong, Kota Tangerang Selatan, Banten 15310";"Jl. Raya Puspitek, Buaran, Kec. Serpong, Kota Tangerang Selatan";PAPUA;15310;Indonesia;;;;-63.433.714;1.066.901.378;https://maps.google.com/?cid=0x0:0x34987d707f62c365;;;
cafe;Kedai Kopi;Kopikina;"Jl. Kemang Timur No.89, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510";"Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan";PAPUA;12510;Indonesia;;;;-62.733.581;1.068.212.678;https://maps.google.com/?cid=0x0:0x78757173f6fb73e3;;;
cafe;cafe;Papua 98818;"Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;;;;-32.356.765;1.356.385.125;https://maps.google.com/?cid=0x0:0xd31fe93af7c68574;;;
cafe;Toko Roti Grosir;BreadTake Bakery  Bete Cafe;"JGR3+FCP, Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;081247477704;;;-33.587.936;1.355.035.916;https://maps.google.com/?cid=0x0:0x408c27d90630af3c;;;
cafe;Kedai Kopi;H-MART CAFE  RESTO;"JGC6+VPP, Jl. Ampera, Kali Harapan, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Jl. Ampera, Kali Harapan, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;;;;-33.777.968;1.355.118.217;https://maps.google.com/?cid=0x0:0xe6be691a967134b4;;;
cafe;Kafe;Kafein73;"Jalan Surojo Tanojo No.33, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98816";"Karang Mulia, Distrik Nabire, Kabupaten Nabire";PAPUA;98816;Indonesia;081332554266;;;-3.367.565;1.355.124.908;https://maps.google.com/?cid=0x0:0x55feff2e62087516;;;
cafe;Kafe;Cafe Aiman 88;"JGR3+PVM, Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;;;;-33.581.155;1.355.045.574;https://maps.google.com/?cid=0x0:0x56283c99b487797f;;;
cafe;Kedai Kopi;KEDAI SEBLAK CAFE GARASI;"Jl. Ilaga, Girimulyo, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Girimulyo, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;081333531421;;;-33.813.552;135.508.224;https://maps.google.com/?cid=0x0:0xb468a723d3fc0b27;;;
cafe;Kedai Kopi;Enauto Coffee Papua;"Jl. Sudirman, Bukit Meriam, Samping Jl. PDAM No.70F, Karang Mulia, Nabire Regency, Papua 98815";"Bukit Meriam, Samping Jl. PDAM No.70F, Karang Mulia, Nabire Regency";PAPUA;98815;Indonesia;082187015600;;;-33.732.958;1.355.020.802;https://maps.google.com/?cid=0x0:0x9e65249c3b29dc0e;;;
cafe;Kafe;Komoke Kopi;"Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;;;;-33.712.012;1.355.085.193;https://maps.google.com/?cid=0x0:0x891a51e85eabaf6d;;;
cafe;Kafe;KARAOKE AREMA INDAH;"Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98818";"Distrik Tlk. Kimi, Kabupaten Nabire";PAPUA;98818;Indonesia;082351582623;;;-32.316.261;1.355.946.738;https://maps.google.com/?cid=0x0:0x80add413dce9b618;;;
cafe;Restoran;Sidji Coffee  Eatery;"Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;081313771112;;;-33.592.007;135.502.942;https://maps.google.com/?cid=0x0:0x33094953933124b4;;;
cafe;Kedai Kopi;BOSSSE;"QH9V+HWW, Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;;;;-32.310.102;1.355.948.311;https://maps.google.com/?cid=0x0:0x39a43f311b78588f;;;
cafe;Restoran;Janji Koe;"Girimulyo, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;081332330303;;;-33.789.333;1.355.109.474;https://maps.google.com/?cid=0x0:0xb9ffc6ced4eabab6;;;
cafe;Kafe;Karaoke Inamoeha;"QH9V+HVR, Tlk, Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98818";"Tlk, Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire";PAPUA;98818;Indonesia;;;;-32.310.091;1.355.946.558;https://maps.google.com/?cid=0x0:0xbf141d4aac1e2121;;;
cafe;Restoran;Rm.lamongan Kimi;"PHFJ+2FQ, Jl. Poros Samabusa, Air Mandidi, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98817";"Jl. Poros Samabusa, Air Mandidi, Distrik Tlk. Kimi, Kabupaten Nabire";PAPUA;98817;Indonesia;085244883592;;;-32.774.002;1.355.812.491;https://maps.google.com/?cid=0x0:0xe2e9bbd0fcb2b456;;;
cafe;Kafe;Corner 27 Nabire;"Jl. Jakarta, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Karang Mulia, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;085343113888;;;-33.611.737;1.355.078.524;https://maps.google.com/?cid=0x0:0x5ab24c11d28704a;;;
cafe;Kafe;Mega Sakti Karaoke;"QH8V+WV4, Tlk, Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98818";"Tlk, Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire";PAPUA;98818;Indonesia;;;;-32.327.365;1.355.946.923;https://maps.google.com/?cid=0x0:0xabf8b1a9bf44b8a9;;;
cafe;cafe;KOPI KAMARI;"JG75+H5Q, Girimulyo, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;;;;-33.860.646;1.355.076.376;https://maps.google.com/?cid=0x0:0x7473be217678d317;;;
cafe;Kedai Kopi;INI KOPI NABIRE;"JFJQ+X6W, Jl. Christina Martha Tiahau, Morgo, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Jl. Christina Martha Tiahau, Morgo, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;082238232225;;;-3.367.503;1.354.880.634;https://maps.google.com/?cid=0x0:0xbc921739302b5ce1;;;
cafe;Rumah Makan;RACER CAFE;"JFQX+WR5, Jl. Yos Sudarso, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Jl. Yos Sudarso, Oyehe, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;;;;-33.602.285;135.499.596;https://maps.google.com/?cid=0x0:0x2248cbc0d16a92c2;;;
cafe;Kedai Kopi;Jasmine Banana Karang;"Jl. A Gobay, Girimulyo, Distrik Nabire, Kabupaten Nabire, Papua 98811";"Girimulyo, Distrik Nabire, Kabupaten Nabire";PAPUA;98811;Indonesia;081248309994;;;-33.810.593;1.355.066.183;https://maps.google.com/?cid=0x0:0xa055f7415dc19f1;;;
cafe;Warnet;Cafe SEROJA ONE -SO-;"QH9V+9W4, Tlk., Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98818";"Tlk., Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire";PAPUA;98818;Indonesia;08124844051;;;-32.316.219;1.355.948.259;https://maps.google.com/?cid=0x0:0x2b8dda7602463498;;;
cafe;Rumah Makan;Papuma resto;"PH9J+CC7, Kimi, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98817";"Kimi, Distrik Tlk. Kimi, Kabupaten Nabire";PAPUA;98817;Indonesia;085242585804;;;-32.815.131;1.355.810.466;https://maps.google.com/?cid=0x0:0x711dcf63f1a282e4;;;
cafe;Dapur Umum;Warung 212;"PHFJ+FQ5, Kimi, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98817";"Kimi, Distrik Tlk. Kimi, Kabupaten Nabire";PAPUA;98817;Indonesia;;;;-32.763.688;1.355.819.693;https://maps.google.com/?cid=0x0:0xf4fc3810be094090;;;
cafe;Kafe;Morning Order Cafe;"Jl. Medan Dalam, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;082124994443;;;-33.704.742;135.508.298;https://maps.google.com/?cid=0x0:0xb2c4f9f923368a8c;;;
cafe;Sulawesi Selatan;Warung Masno;"Pelabuhan, Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;;;;-32.296.782;1.355.913.877;https://maps.google.com/?cid=0x0:0xbee1ff0bc4bf222;;;
cafe;Bar Karaoke;ANGKASA KARAOKE;"QH9V+PVP, Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire, Papua 98818";"Samabusa, Distrik Tlk. Kimi, Kabupaten Nabire";PAPUA;98818;Indonesia;;;;-32.306.748;1.355.947.074;https://maps.google.com/?cid=0x0:0x6969823a019c7ed2;;;
cafe;cafe;Papua 98853;"Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;;;;-35.646.939;1.356.763.443;https://maps.google.com/?cid=0x0:0x88987b583c788e3e;;;
cafe;Restoran;Sidji Coffee  Eatery;"Jl. Dr. Sam Ratulangi, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua";"Kabupaten Nabire, Papua";PAPUA;;Indonesia;081313771112;;;-33.592.007;135.502.942;https://maps.google.com/?cid=0x0:0x33094953933124b4;;;
